物品名称,时间,日期
牢固的箭簇,06:34:10.996,20250818
黑铜号角,06:34:50.604,20250818
黑铜号,06:34:50.697,20250818
沉重号角,06:34:53.454,20250818
沉重号角,06:35:07.747,20250818
沉重号角,06:35:11.101,20250818
沉重号角,06:35:11.442,20250818
沉重号角,06:35:14.802,20250818
沉重号角,06:35:15.151,20250818
沉重号角,06:35:18.490,20250818
沉重号角,06:35:18.989,20250818
沉重号角,06:35:22.347,20250818
沉重号角,06:35:22.799,20250818
沉重号角,06:35:26.155,20250818
沉重号角,06:35:26.599,20250818
沉重号角,06:35:29.906,20250818
沉重号角,06:35:30.402,20250818
沉重号角,06:35:33.759,20250818
沉重号角,06:35:34.190,20250818
沉重号角,06:35:37.496,20250818
沉重号角,06:35:37.951,20250818
沉重号角,06:35:41.304,20250818
沉重号角,06:35:41.749,20250818
沉重号角,06:35:45.241,20250818
沉重号角,06:35:45.696,20250818
沉重号角,06:35:49.047,20250818
沉重号角,06:35:49.544,20250818
沉重号角,06:35:52.851,20250818
沉重号角,06:35:53.351,20250818
沉重号角,06:35:56.700,20250818
沉重号角,06:35:57.253,20250818
沉重号角,06:36:00.596,20250818
沉重号角,06:36:01.046,20250818
沉重号角,06:36:04.410,20250818
沉重号角,06:36:04.839,20250818
沉重号角,06:36:08.191,20250818
沉重号角,06:36:08.603,20250818
沉重号角,06:36:11.958,20250818
沉重号角,06:36:12.395,20250818
沉重号角,06:36:15.796,20250818
沉重号角,06:36:16.343,20250818
沉重号角,06:36:19.709,20250818
沉重号角,06:36:20.046,20250818
沉重号角,06:36:23.397,20250818
沉重号角,06:36:23.856,20250818
沉重号角,06:36:27.201,20250818
沉重号角,06:36:27.646,20250818
沉重号角,06:36:31.002,20250818
沉重号角,06:36:34.497,20250818
沉重号角,06:36:34.957,20250818
沉重号角,06:36:38.247,20250818
沉重号角,06:36:38.744,20250818
沉重号角,06:36:42.102,20250818
沉重号角,06:39:27.612,20250818
沉重号角,06:39:31.004,20250818
黑铜号角,06:39:31.397,20250818
沉重号角,06:39:31.852,20250818
沉重号角,06:39:35.199,20250818
沉重号角,06:39:35.695,20250818
沉重号角,06:39:39.048,20250818
沉重号角,06:39:39.494,20250818
沉重号角,06:39:42.847,20250818
沉重号角,06:39:43.300,20250818
沉重号角,06:39:46.644,20250818
沉重号角,06:39:47.044,20250818
沉重号角,06:39:50.402,20250818
沉重号角,06:39:50.899,20250818
沉重号角,06:39:54.255,20250818
沉重号角,06:39:54.655,20250818
沉重号角,06:39:57.944,20250818
沉重号角,06:39:58.443,20250818
沉重号角,06:40:01.799,20250818
沉重号角,06:40:02.252,20250818
沉重号角,06:40:05.602,20250818
破损的面具,06:41:47.101,20250818
战狂的翎羽,06:41:47.948,20250818
黑铜号角,06:41:48.246,20250818
沉重号角,06:41:53.746,20250818
小麦,06:43:21.199,20250818
树莓,06:45:14.500,20250818
污秽的面具,06:46:00.007,20250818
黑铜号角,06:46:00.048,20250818
污罗的面具,06:46:00.611,20250818
污秽的面具,06:46:00.649,20250818
污秽的面具,06:46:01.356,20250818
沉重号角,06:46:02.097,20250818
污秽的面具,06:46:02.154,20250818
沉重号角,06:46:13.004,20250818
污秽的面具,06:46:13.398,20250818
破损的面具,06:46:16.696,20250818
黑晶号角,06:46:16.948,20250818
沉重号角,06:46:17.540,20250818
沉重号角,06:46:20.839,20250818
沉重号角,06:46:21.202,20250818
沉重号角,06:46:24.602,20250818
沉重号角,06:46:24.948,20250818
沉重号角,06:46:28.311,20250818
沉重号角,06:46:28.688,20250818
沉重号角,06:46:32.051,20250818
沉重号角,06:46:32.505,20250818
须弥蔷薇,06:47:22.102,20250818
不祥的面具,06:47:33.694,20250818
沉重号,06:47:44.002,20250818
破损的面具,06:47:44.070,20250818
沉重号角,06:47:44.758,20250818
沉重号角,06:47:48.096,20250818
沉重号角,06:49:39.392,20250818
沉重号角,06:49:40.099,20250818
沉重号角,06:49:55.693,20250818
沉重号角,06:49:59.047,20250818
沉重号角,06:49:59.391,20250818
沉重号角,06:50:02.751,20250818
沉重号角,06:50:03.188,20250818
须弥蔷薇,06:50:50.787,20250818
黑晶号角,06:51:08.155,20250818
黑铜号角,06:51:20.003,20250818
沉重号角,06:51:20.299,20250818
黑晶号角,06:51:23.663,20250818
沉重号角,06:51:23.949,20250818
沉重号角,06:51:27.292,20250818
沉重号角,06:51:30.950,20250818
破损的面具,06:51:31.294,20250818
破损的,06:51:31.413,20250818
沉重号角,06:51:31.700,20250818
沉重号角,06:51:35.038,20250818
沉重号角,06:51:35.496,20250818
沉重号角,06:51:38.852,20250818
沉重号角,06:51:39.198,20250818
沉重号角,06:51:42.499,20250818
沉重号角,06:51:42.898,20250818
沉重号角,06:51:46.208,20250818
破损的面具,06:52:33.345,20250818
黑铜号角,06:52:44.655,20250818
黑铜号,06:52:44.753,20250818
沉重号角,06:52:44.953,20250818
破损的面具,06:52:45.550,20250818
破损的,06:52:48.558,20250818
黑铜号角,06:52:48.695,20250818
沉重号角,06:52:48.946,20250818
沉重号角,06:52:52.291,20250818
沉重号角,06:52:52.749,20250818
沉重号角,06:52:56.106,20250818
沉重号角,06:52:56.544,20250818
茉洁草,06:54:19.312,20250818
茉洁草,06:55:15.803,20250818
茉洁草,06:55:43.691,20250818
破损的面具,06:56:42.454,20250818
沉重号角,06:56:42.707,20250818
沉重号角,06:56:46.055,20250818
沉重号角,06:56:46.492,20250818
沉重号角,06:56:49.853,20250818
甜甜花,06:57:32.593,20250818
黑铜号角,06:57:59.445,20250818
黑铜号角,06:58:00.188,20250818
黑铜号角,06:58:00.895,20250818
黑铜号角,06:58:01.643,20250818
黑铜号角,06:58:03.093,20250818
黑晶号角,06:58:03.799,20250818
黑铜号角,06:58:03.847,20250818
茉洁草,06:59:25.146,20250818
泡泡桔,06:59:38.492,20250818
破损的面具,06:59:43.801,20250818
黑铜号角,07:00:00.205,20250818
沉重号角,07:00:00.452,20250818
沉重号角,07:00:03.797,20250818
沉重号角,07:00:04.192,20250818
沉重号角,07:00:07.553,20250818
沉重号角,07:00:07.951,20250818
沉重号角,07:00:11.254,20250818
沉重号角,07:00:11.606,20250818
沉重号角,07:00:15.041,20250818
牢固的箭蔟,07:03:48.704,20250818
黑晶号角,07:03:58.206,20250818
黑铜号角,07:03:58.511,20250818
破损的面具,07:03:58.805,20250818
沉重号角,07:04:04.654,20250818
牢固的箭蔟,07:04:18.108,20250818
牢固的箭,07:04:18.156,20250818
牢固,07:04:18.205,20250818
锐利的箭簇,07:04:18.354,20250818
沉重号角,07:04:20.899,20250818
沉重号角,07:04:24.257,20250818
沉重号角,07:04:24.369,20250818
沉重号角,07:04:24.647,20250818
黑铜号角,07:05:14.140,20250818
沉重号角,07:05:14.201,20250818
游医的银莲,07:05:28.399,20250818
游医的,07:05:28.496,20250818
沉重号角,07:05:28.657,20250818
沉重号角,07:05:29.052,20250818
沉重号角,07:05:32.400,20250818
沉重号角,07:05:32.744,20250818
沉重号角,07:05:36.155,20250818
沉重号角,07:05:36.595,20250818
沉重号角,07:05:37.348,20250818
沉重号角,07:05:39.954,20250818
沉重号角,07:05:40.348,20250818
沉重号角,07:05:41.606,20250818
黑铜号角,07:11:46.345,20250818
破损的面具,07:11:47.091,20250818
破损的面具,07:11:47.853,20250818
沉重号角,07:11:49.850,20250818
封魔绘卷,07:14:56.401,20250818
导能绘卷,07:14:56.644,20250818
破损的面具,07:15:07.891,20250818
Lv.98,07:15:25.744,20250818
沉重号角,07:15:29.102,20250818
沉重号角,07:15:29.505,20250818
沉重号角,07:15:32.903,20250818
沉重号角,07:15:33.248,20250818
沉重号角,07:15:36.608,20250818
沉重号角,07:15:37.044,20250818
沉重号角,07:15:41.398,20250818
沉重号角,07:15:44.750,20250818
沉重号角,07:15:45.150,20250818
号角,07:15:45.295,20250818
沉重号角,07:15:48.506,20250818
沉重号角,07:15:48.803,20250818
沉重号角,07:15:50.743,20250818
黑铜号角,07:15:54.853,20250818
物优司,07:17:24.382,20250818
破损的面具,07:17:29.313,20250818
牢固的箭族,07:17:30.145,20250818
牢固的箭簇,07:17:30.193,20250818
污秽的面具,07:17:32.751,20250818
破损的面具,07:17:39.996,20250818
牢固的箭蔟,07:17:42.842,20250818
黑铜号角,07:17:43.998,20250818
黑铜号,07:17:44.094,20250818
沉重号角,07:17:44.251,20250818
沉重号角,07:17:47.551,20250818
沉重号角,07:17:47.952,20250818
沉重号角,07:17:51.253,20250818
沉重号角,07:17:51.692,20250818
沉重号角,07:17:55.004,20250818
沉重号角,07:17:55.400,20250818
沉重号角,07:17:58.761,20250818
沉重号角,07:17:59.095,20250818
沉重号角,07:18:02.409,20250818
锐利的箭簇,07:19:04.708,20250818
牢固的箭簇,07:19:05.006,20250818
破损的面具,07:19:05.255,20250818
牢固的箭,07:19:08.198,20250818
牢固的箭簇,07:19:08.249,20250818
锐利的箭簇,07:19:08.444,20250818
污秽的面具,07:19:16.605,20250818
破损的面具,07:19:16.843,20250818
黑晶号角,07:19:17.802,20250818
沉重号角,07:19:18.045,20250818
沉重号角,07:19:18.639,20250818
沉重号角,07:19:20.929,20250818
沉重号角,07:19:21.800,20250818
沉重号角,07:19:22.252,20250818
沉重号角,07:19:25.544,20250818
沉重号角,07:19:25.956,20250818
沉重号角,07:19:29.300,20250818
沉重号角,07:19:29.699,20250818
甜甜花,07:19:47.696,20250818
薄荷,07:20:00.940,20250818
黑铜号角,07:20:25.396,20250818
沉重号角,07:20:25.644,20250818
黑晶号角,07:20:29.006,20250818
沉重号角,07:20:29.290,20250818
沉重号角,07:20:32.592,20250818
沉重号角,07:20:33.001,20250818
沉重号角,07:20:36.347,20250818
沉重号角,07:20:36.642,20250818
沉重号角,07:20:39.993,20250818
沉重号角,07:20:40.401,20250818
隐兽鬼爪,07:21:11.249,20250818
隐兽利爪,07:21:11.652,20250818
隐兽指爪,07:21:11.947,20250818
隐兽利爪,07:21:12.196,20250818
隐兽利,07:21:12.300,20250818
隐兽指爪,07:21:12.450,20250818
教官的怀表,07:21:12.746,20250818
教官的,07:21:12.841,20250818
隐兽指爪,07:21:17.451,20250818
封魔绘卷,07:23:39.294,20250818
导能绘卷,07:23:39.547,20250818
导能绘,07:23:39.652,20250818
树莓,07:25:37.605,20250818
薄荷,07:27:26.367,20250818
薄荷,07:27:31.069,20250818
薄荷,07:27:38.788,20250818
混沌回路,07:28:59.200,20250818
混沌回,07:28:59.299,20250818
混沌装置,07:28:59.406,20250818
须弥蔷薇,07:29:48.539,20250818
混沌装置,07:30:07.100,20250818
混沌回路,07:30:08.555,20250818
混沌炉心,07:30:08.606,20250818
混沌回路,07:30:11.853,20250818
混沌装置,07:33:18.239,20250818
混沌炉心,07:33:18.311,20250818
混沌回路,07:33:25.189,20250818
混沌装置,07:33:25.455,20250818
禽肉,07:35:08.791,20250818
禽肉,07:35:10.289,20250818
禽肉,07:35:10.993,20250818
混沌装置,07:36:11.992,20250818
混沌回路,07:36:12.240,20250818
混沌炉心,07:36:12.489,20250818
微光角菌,07:36:48.297,20250818
微光角菌,07:37:02.803,20250818
微光角菌,07:37:06.903,20250818
混沌回路,07:37:52.690,20250818
混沌回,07:37:52.798,20250818
混沌装置,07:37:53.001,20250818
混沌炉心,07:37:53.310,20250818
微光角菌,07:38:48.996,20250818
混沌装置,07:42:12.651,20250818
混沌回路,07:42:59.606,20250818
薄荷,07:44:35.998,20250818
结实的骨片,07:49:33.117,20250818
结实的,07:49:33.242,20250818
脆弱的骨片,07:49:33.450,20250818
铁块,07:51:57.454,20250818
危弱的骨片,07:52:21.758,20250818
脆弱的骨片,07:52:21.806,20250818
结实的骨片,07:52:22.353,20250818
结实的,07:52:22.446,20250818
石化的骨片,07:53:44.215,20250818
石化的骨片,07:53:46.459,20250818
脆弱的骨片,07:53:47.693,20250818
结实的骨片,07:53:47.946,20250818
史莱姆凝液,07:56:39.996,20250818
薄荷,07:57:57.750,20250818
结实的骨！,07:58:16.714,20250818
结实的骨片,07:58:16.753,20250818
脆弱的骨片,07:58:17.003,20250818
脆弱的骨片,07:58:18.745,20250818
石化的骨片,07:58:19.106,20250818
教官的胸花,07:58:39.108,20250818
脆弱的骨片,07:58:39.405,20250818
结实的骨片,07:58:39.659,20250818
甜甜花,07:59:02.104,20250818
教官的茶杯,07:59:48.061,20250818
教官的茶杯,07:59:49.450,20250818
石化的骨片,07:59:50.204,20250818
石化的骨片,07:59:50.905,20250818
石化的骨片,07:59:52.450,20250818
结实的骨片,07:59:56.010,20250818
石化的骨片,07:59:56.056,20250818
结实的成,07:59:57.046,20250818
结实的骨片,07:59:57.109,20250818
脆弱的骨片,07:59:57.309,20250818
结实的骨片,08:01:07.594,20250818
危弱的骨,08:01:20.251,20250818
脆弱的骨片,08:01:20.312,20250818
结实的骨片,08:01:20.499,20250818
脆弱的骨片,08:01:23.565,20250818
结实的骨片,08:01:24.619,20250818
结实的骨片,08:04:05.346,20250818
脆弱的骨片,08:04:05.601,20250818
教官的胸花,08:04:05.847,20250818
结实的骨片,08:04:08.707,20250818
脆弱的骨片,08:04:08.965,20250818
结实的骨片,08:04:17.208,20250818
脆弱的骨片,08:04:17.512,20250818
结实的骨片,08:05:25.754,20250818
结实的骨片,08:05:26.519,20250818
结实的骨片,08:05:30.413,20250818
石化的骨片,08:05:31.599,20250818
脆弱的骨片,08:05:31.851,20250818
幸运儿绿花,08:06:38.555,20250818
水晶块,04:13:26.226,20250819
水晶块,04:13:41.120,20250819
水晶块,04:14:20.728,20250819
甜甜花,04:14:26.885,20250819
水晶块,04:14:43.374,20250819
铁块,04:19:20.383,20250819
白铁块,04:19:31.933,20250819
水晶块,04:22:45.829,20250819
水晶块,04:22:51.582,20250819
蝴蝶,04:22:55.037,20250819
水晶块,04:23:50.981,20250819
水晶块,04:23:51.581,20250819
水晶块,04:24:01.180,20250819
水晶块,04:24:02.223,20250819
水晶块,04:24:10.576,20250819
水晶块,04:27:11.179,20250819
白铁块,04:30:11.048,20250819
水晶块,04:30:18.425,20250819
白铁块,04:30:26.828,20250819
白铁块,04:31:26.875,20250819
水晶块,04:31:27.187,20250819
铁块,04:31:27.470,20250819
铁块,04:31:32.650,20250819
铁块,04:31:39.723,20250819
水晶块,04:31:42.504,20250819
白铁块,04:31:45.221,20250819
水晶块,04:32:53.328,20250819
白铁块,04:32:53.740,20250819
铁块,04:32:54.228,20250819
铁块,04:36:31.975,20250819
水晶块,04:36:33.169,20250819
水晶块,04:36:41.285,20250819
铁块,04:36:41.584,20250819
铁块,04:36:43.080,20250819
水晶块,04:36:49.778,20250819
铁块,04:36:50.070,20250819
铁块,04:38:11.078,20250819
水晶块,04:38:13.500,20250819
铁块,04:38:16.395,20250819
铁块,04:38:23.275,20250819
水晶块,04:38:26.983,20250819
白铁块,04:40:50.830,20250819
白铁块,04:42:16.532,20250819
水晶块,04:42:52.994,20250819
水晶块,04:43:10.330,20250819
水晶块,04:43:31.371,20250819
水晶块,04:43:34.919,20250819
水晶块,04:43:56.780,20250819
水晶块X,04:43:56.940,20250819
水晶块,04:43:57.149,20250819
水晶块,04:46:47.828,20250819
水晶块,04:47:20.807,20250819
水晶块,04:48:08.729,20250819
松茸,04:48:19.582,20250819
晶块,04:49:36.082,20250819
水晶块,04:49:36.135,20250819
水晶块,04:50:39.526,20250819
魔晶块,04:50:48.370,20250819
水晶块,04:51:14.897,20250819
夜泊石,04:51:44.377,20250819
甜甜花,04:52:26.629,20250819
水晶块,04:52:42.695,20250819
水晶块,04:53:17.336,20250819
兽肉,04:54:06.877,20250819
白铁块,04:56:20.885,20250819
白铁块,04:56:25.926,20250819
水晶块,04:56:27.320,20250819
水晶块,04:56:35.180,20250819
水晶块,04:56:42.821,20250819
甜甜花,04:56:51.531,20250819
水晶块,04:57:10.230,20250819
水晶块,05:02:12.588,20250819
水晶块,05:02:38.028,20250819
夜泊石,05:03:29.168,20250819
水晶块,05:03:40.375,20250819
水晶块,05:03:58.839,20250819
水晶块,05:05:07.230,20250819
水晶块,05:05:13.728,20250819
水晶块,05:05:58.925,20250819
白铁块,05:05:59.325,20250819
白铁块,05:06:04.823,20250819
水晶块,05:06:05.131,20250819
白铁块,05:06:08.976,20250819
白铁块,05:06:39.927,20250819
水晶块,05:06:41.523,20250819
白铁块,05:06:42.734,20250819
白铁块,05:06:44.679,20250819
白铁块,05:06:48.668,20250819
白铁块,05:06:50.576,20250819
水晶块,05:07:50.527,20250819
水晶块,05:07:51.423,20250819
水晶块,05:07:51.827,20250819
水晶块,05:08:59.266,20250819
铁块,05:09:00.873,20250819
水晶块,05:09:24.977,20250819
薄荷,05:10:06.974,20250819
水晶块,05:10:16.272,20250819
魔晶块,05:10:21.676,20250819
甜甜花,05:10:26.499,20250819
水晶块,05:10:40.031,20250819
白铁块,05:11:05.434,20250819
水晶块,05:11:07.519,20250819
白铁块,05:11:09.077,20250819
水晶块,05:11:09.375,20250819
铁块,05:11:09.878,20250819
白铁块,05:11:09.931,20250819
铁块,05:11:27.876,20250819
魔晶块,05:11:28.924,20250819
树莓,05:11:40.168,20250819
铁块,05:12:37.125,20250819
水晶块,05:12:37.384,20250819
水晶块,05:12:38.101,20250819
水晶块,05:12:44.925,20250819
魔晶块,05:13:15.727,20250819
魔晶块,05:13:28.179,20250819
蘑菇,05:14:45.279,20250819
蘑菇,05:17:54.819,20250819
甜甜花,05:20:38.141,20250819
水晶块,05:20:44.521,20250819
甜甜花,05:20:55.687,20250819
水晶块,05:21:01.271,20250819
水晶块,05:21:33.236,20250819
甜甜花,05:22:00.065,20250819
水晶块,05:22:05.574,20250819
水晶块,05:22:26.984,20250819
蘑菇,05:22:37.142,20250819
水晶块,05:23:08.522,20250819
水晶块,05:23:26.391,20250819
铁块,05:23:29.617,20250819
胡萝卜,05:25:06.129,20250819
水晶块,05:25:17.529,20250819
铁块,05:25:47.821,20250819
水晶块,05:28:00.022,20250819
薄荷,05:29:29.823,20250819
水晶块,05:30:14.676,20250819
水晶块,05:31:13.079,20250819
青蜜莓,05:33:57.931,20250819
青蜜莓,05:33:58.512,20250819
青蜜莓,05:34:06.083,20250819
青蜜莓,05:34:13.280,20250819
青蜜莓,05:34:19.428,20250819
青蜜莓,05:34:19.725,20250819
青蜜莓,05:34:42.075,20250819
青蜜莓,05:34:53.079,20250819
青蜜莓,05:35:17.079,20250819
青蜜莓,05:35:17.377,20250819
青蜜莓,05:35:43.583,20250819
青蜜莓,05:35:53.184,20250819
青蜜莓,05:36:08.892,20250819
青蜜莓,05:36:30.132,20250819
青蜜莓,05:36:30.431,20250819
青蜜莓,05:36:46.018,20250819
青蜜莓,05:36:48.984,20250819
青蜜莓,05:37:11.823,20250819
青蜜莓,05:37:36.219,20250819
青蜜莓,05:37:44.595,20250819
青蜜莓,05:37:51.081,20250819
青蜜莓,05:37:55.221,20250819
青蜜莓,05:38:15.830,20250819
青蜜莓,05:38:32.186,20250819
青蜜莓,05:38:40.969,20250819
青蜜莓,05:39:14.081,20250819
青蜜莓,05:39:17.933,20250819
污秽的面具,05:41:11.630,20250819
折光的胚芽,05:41:51.780,20250819
惑光的阔叶,05:41:52.036,20250819
惑光的阔叶,05:43:08.434,20250819
惑光的,05:43:08.517,20250819
折光的胚芽,05:43:08.979,20250819
折光的胚芽,05:43:12.375,20250819
光的胚芽,05:43:12.475,20250819
污秽的面具,05:44:04.529,20250819
污秽的面具,05:44:05.332,20250819
污秽的面具,05:44:06.028,20250819
污秽的面具,05:44:06.782,20250819
污秽的面具,05:44:07.486,20250819
污秽的面具,05:44:08.976,20250819
兽肉,05:44:16.590,20250819
折光的胚芽,05:46:13.434,20250819
惑光的阔叶,05:46:13.679,20250819
污秽的面具,05:46:30.786,20250819
折光的胚,05:47:57.280,20250819
折光的胚芽,05:47:57.332,20250819
惑光的阔叶,05:47:57.533,20250819
破损的面具,05:49:05.835,20250819
破损的面具,05:49:09.986,20250819
破损的面具,05:49:14.935,20250819
外世突触,05:50:40.076,20250819
异界生命核,05:50:40.378,20250819
